,fx,fy,fz,x,y,z,x_shear,y_shear
78,0.27966951,3.24441365,-4.66089777,0.0,0.0,2.2,0.0,1.1
79,0.50975132,0.46745024,-3.05985284,0.0,0.0,2.2,0.2,0.0
80,1.14588873,0.54717641,-3.12135091,0.0,0.0,2.2,0.5,0.0
81,1.74160384,0.58205128,-3.22026082,0.0,0.0,2.2,0.8,0.0
82,2.23582607,0.60298875,-3.32950127,0.0,0.0,2.2,1.1,0.0
83,-0.01024097,-0.00307955,-0.01283545,0.0,4.0,0.0,0.0,0.0
84,-0.01103702,-0.0022936,-0.00712197,0.0,4.0,1.4,0.0,0.0
85,-0.01211205,-0.00339922,-0.00742762,0.0,4.0,1.4,0.0,0.2
86,-0.01160943,-0.00407308,-0.00534803,0.0,4.0,1.4,0.0,0.5
87,-0.01285942,-0.00335917,-0.00639163,0.0,4.0,1.4,0.0,0.8
88,-0.01281575,-0.00305677,-0.00605561,0.0,4.0,1.4,0.0,1.1
89,-0.0117687,-0.00266373,-0.00713691,0.0,4.0,1.4,0.2,0.0
90,-0.01113518,-0.00195762,-0.00643054,0.0,4.0,1.4,0.5,0.0
91,-0.01292378,-0.00338407,-0.00760351,0.0,4.0,1.4,0.8,0.0
92,-0.0112572,-0.00310878,-0.00983243,0.0,4.0,1.4,1.1,0.0
93,-0.01244764,-0.00456367,-0.02014602,0.0,4.0,1.5,0.0,0.0
94,-0.01073231,0.00378083,-0.02215305,0.0,4.0,1.5,0.0,0.2
95,-0.01118712,0.0144581,-0.03707647,0.0,4.0,1.5,0.0,0.5
96,-0.01196978,0.02328992,-0.05053921,0.0,4.0,1.5,0.0,0.8
97,-0.01036677,0.03833119,-0.07129495,0.0,4.0,1.5,0.0,1.1
98,-0.00563211,-0.00510532,-0.01655589,0.0,4.0,1.5,0.2,0.0
99,-0.00364251,-0.00488253,-0.02007117,0.0,4.0,1.5,0.5,0.0
100,-0.00858371,-0.00530672,-0.01655161,0.0,4.0,1.5,0.8,0.0
101,-0.01050776,-0.00481269,-0.01356064,0.0,4.0,1.5,1.1,0.0
102,-0.01264498,0.00418197,-0.29598556,0.0,4.0,1.6,0.0,0.0
103,-0.01409365,0.22224723,-0.31832309,0.0,4.0,1.6,0.0,0.2
104,-0.0262354,0.28053019,-0.3837911,0.0,4.0,1.6,0.0,0.5
105,-0.02623308,0.32441376,-0.44366427,0.0,4.0,1.6,0.0,0.8
106,-0.02844777,0.35618998,-0.48973064,0.0,4.0,1.6,0.0,1.1
107,0.19035688,0.01583432,-0.28310714,0.0,4.0,1.6,0.2,0.0
108,0.20139327,-0.00318472,-0.28809639,0.0,4.0,1.6,0.5,0.0
109,0.20052287,-0.00592794,-0.29177587,0.0,4.0,1.6,0.8,0.0
110,0.20130358,-0.00631975,-0.28199566,0.0,4.0,1.6,1.1,0.0
111,0.0028554,0.05256813,-0.95918338,0.0,4.0,1.7,0.0,0.0
112,0.03601445,0.57669626,-1.05767299,0.0,4.0,1.7,0.0,0.2
113,0.03663078,1.02470154,-1.20427303,0.0,4.0,1.7,0.0,0.5
114,0.01407429,1.13175429,-1.30904166,0.0,4.0,1.7,0.0,0.8
115,-0.00052193,1.20420859,-1.39114064,0.0,4.0,1.7,0.0,1.1
116,0.46034175,0.09999543,-0.96995928,0.0,4.0,1.7,0.2,0.0
117,0.83674404,0.09653474,-0.99655648,0.0,4.0,1.7,0.5,0.0
118,0.83598993,0.03363698,-1.01408937,0.0,4.0,1.7,0.8,0.0
119,0.8661276,0.01374936,-1.01883239,0.0,4.0,1.7,1.1,0.0
120,0.04169387,0.13247569,-1.973894,0.0,4.0,1.8,0.0,0.0
121,0.09015949,0.75498177,-2.13549867,0.0,4.0,1.8,0.0,0.2
122,0.12351984,1.65227859,-2.43836014,0.0,4.0,1.8,0.0,0.5
123,0.13108397,2.39786784,-2.72990909,0.0,4.0,1.8,0.0,0.8
124,0.13736127,2.92697445,-3.28249529,0.0,4.0,1.8,0.0,1.1
125,0.59048794,0.21758145,-2.01852203,0.0,4.0,1.8,0.2,0.0
126,1.38832592,0.26737972,-2.12375893,0.0,4.0,1.8,0.5,0.0
127,1.98668408,0.25432083,-2.24451235,0.0,4.0,1.8,0.8,0.0
128,1.95749343,0.17321389,-2.25850974,0.0,4.0,1.8,1.1,0.0
129,0.08966486,0.25480976,-3.32323336,0.0,4.0,1.9,0.0,0.0
130,0.13940047,0.94779978,-3.52935905,0.0,4.0,1.9,0.0,0.2
131,0.20535923,1.95667064,-3.9486333,0.0,4.0,1.9,0.0,0.5
132,0.23578169,2.89847153,-4.2882136,0.0,4.0,1.9,0.0,0.8
133,0.24757946,3.65767259,-4.61640267,0.0,4.0,1.9,0.0,1.1
134,0.67281704,0.35372027,-3.32801097,0.0,4.0,1.9,0.2,0.0
135,1.59499686,0.44745796,-3.44942599,0.0,4.0,1.9,0.5,0.0
136,2.48593942,0.45520658,-3.64015561,0.0,4.0,1.9,0.8,0.0
137,3.1741217,0.45588344,-3.8311876,0.0,4.0,1.9,1.1,0.0
138,0.12456573,0.36440488,-4.43024219,0.0,4.0,2.0,0.0,0.0
139,0.17700205,1.08221123,-4.58645655,0.0,4.0,2.0,0.0,0.2
140,0.25399393,2.1213504,-4.9526166,0.0,4.0,2.0,0.0,0.5
141,0.29981613,3.13241897,-5.38524039,0.0,4.0,2.0,0.0,0.8
142,0.33589193,4.04490013,-5.97651255,0.0,4.0,2.0,0.0,1.1
143,0.73022903,0.48313448,-4.39977411,0.0,4.0,2.0,0.2,0.0
144,1.73346413,0.57180647,-4.528431,0.0,4.0,2.0,0.5,0.0
145,2.67955585,0.59719973,-4.65758269,0.0,4.0,2.0,0.8,0.0
146,3.49017596,0.60421122,-4.80076859,0.0,4.0,2.0,1.1,0.0
147,0.17407592,0.51206968,-5.87562545,0.0,4.0,2.1,0.0,0.0
148,0.22846933,1.26560312,-6.05581143,0.0,4.0,2.1,0.0,0.2
149,0.31789004,2.35830738,-6.58021986,0.0,4.0,2.1,0.0,0.5
150,0.38850835,3.45246782,-7.08735639,0.0,4.0,2.1,0.0,0.8
151,0.44571653,4.45761528,-7.70642704,0.0,4.0,2.1,0.0,1.1
152,0.80115533,0.6351631,-5.83941902,0.0,4.0,2.1,0.2,0.0
153,1.85472363,0.73226083,-5.98434562,0.0,4.0,2.1,0.5,0.0
154,2.90210141,0.78057533,-6.18430055,0.0,4.0,2.1,0.8,0.0
155,3.79237178,0.82444563,-6.39517322,0.0,4.0,2.1,1.1,0.0
156,0.24101646,0.67670634,-7.47177298,0.0,4.0,2.2,0.0,0.0
157,0.29949685,1.47629732,-7.66525239,0.0,4.0,2.2,0.0,0.2
158,0.39636397,2.61849471,-8.24459105,0.0,4.0,2.2,0.0,0.5
159,0.47729891,3.75806522,-8.81753362,0.0,4.0,2.2,0.0,0.8
160,0.54896376,4.81634492,-9.41746415,0.0,4.0,2.2,0.0,1.1
161,0.89390509,0.81886854,-7.43012939,0.0,4.0,2.2,0.2,0.0
162,1.98978404,0.92422475,-7.5957594,0.0,4.0,2.2,0.5,0.0
163,3.09492285,0.99616094,-7.81042807,0.0,4.0,2.2,0.8,0.0
164,4.07973155,1.05635084,-8.01208296,0.0,4.0,2.2,1.1,0.0
165,0.00519028,-0.01836875,-0.01876041,0.0,8.0,0.0,0.0,0.0
166,0.00412315,-0.01764812,-0.01452611,0.0,8.0,1.4,0.0,0.0
167,0.00510287,-0.01747714,-0.01485622,0.0,8.0,1.4,0.0,0.2
168,0.00689377,-0.01673209,-0.015111,0.0,8.0,1.4,0.0,0.5
169,0.0062569,-0.01719612,-0.01718704,0.0,8.0,1.4,0.0,0.8
170,0.00552083,-0.01691743,-0.01609656,0.0,8.0,1.4,0.0,1.1
171,0.00404255,-0.01483731,-0.01186922,0.0,8.0,1.4,0.2,0.0
172,0.00349011,-0.01480784,-0.01483024,0.0,8.0,1.4,0.5,0.0
173,0.00373756,-0.01507563,-0.01503432,0.0,8.0,1.4,0.8,0.0
174,0.00345203,-0.01514452,-0.01520067,0.0,8.0,1.4,1.1,0.0
175,0.00323292,-0.01297743,-0.12432781,0.0,8.0,1.5,0.0,0.0
176,0.00041862,0.05377897,-0.13456429,0.0,8.0,1.5,0.0,0.2
177,-0.00088487,0.07421278,-0.16075695,0.0,8.0,1.5,0.0,0.5
178,-0.00093403,0.08916661,-0.1799302,0.0,8.0,1.5,0.0,0.8
179,0.00034897,0.08909252,-0.18565979,0.0,8.0,1.5,0.0,1.1
180,0.06767729,-0.01706795,-0.11000315,0.0,8.0,1.5,0.2,0.0
181,0.06689735,-0.01589565,-0.11215007,0.0,8.0,1.5,0.5,0.0
182,0.05900725,-0.01790111,-0.10740334,0.0,8.0,1.5,0.8,0.0
183,0.05464186,-0.01767437,-0.09952834,0.0,8.0,1.5,1.1,0.0
184,0.01281418,0.00730892,-0.70769618,0.0,8.0,1.6,0.0,0.0
185,0.04577554,0.46944322,-0.74553864,0.0,8.0,1.6,0.0,0.2
186,0.02199851,0.62085056,-0.83284039,0.0,8.0,1.6,0.0,0.5
187,-0.00399277,0.65753498,-0.89437626,0.0,8.0,1.6,0.0,0.8
188,-0.01440839,0.68139819,-0.92049084,0.0,8.0,1.6,0.0,1.1
189,0.44995062,0.04877784,-0.69591779,0.0,8.0,1.6,0.2,0.0
190,0.55127901,0.00548245,-0.70678911,0.0,8.0,1.6,0.5,0.0
191,0.56115115,-0.0211197,-0.72770472,0.0,8.0,1.6,0.8,0.0
192,0.57290971,-0.02509045,-0.71662351,0.0,8.0,1.6,1.1,0.0
193,0.03571811,0.06074783,-1.84156495,0.0,8.0,1.7,0.0,0.0
194,0.11030541,0.73074901,-1.96576479,0.0,8.0,1.7,0.0,0.2
195,0.14545457,1.63020984,-2.11560404,0.0,8.0,1.7,0.0,0.5
196,0.11753317,1.94001224,-2.19828405,0.0,8.0,1.7,0.0,0.8
197,0.06704253,1.9570383,-2.24305131,0.0,8.0,1.7,0.0,1.1
198,0.66804705,0.14262931,-1.84797047,0.0,8.0,1.7,0.2,0.0
199,1.46684376,0.16211626,-1.91015823,0.0,8.0,1.7,0.5,0.0
200,1.67740648,0.08855803,-1.94927484,0.0,8.0,1.7,0.8,0.0
201,1.71214713,0.03559613,-1.97859167,0.0,8.0,1.7,1.1,0.0
202,0.07652973,0.16365535,-3.38022102,0.0,8.0,1.8,0.0,0.0
203,0.16432345,0.93578675,-3.58063637,0.0,8.0,1.8,0.0,0.2
204,0.24582415,2.12149426,-3.73881591,0.0,8.0,1.8,0.0,0.5
205,0.25946563,3.08334668,-3.89761904,0.0,8.0,1.8,0.0,0.8
206,0.25781953,3.87649529,-4.29930047,0.0,8.0,1.8,0.0,1.1
207,0.81619129,0.27114504,-3.44126522,0.0,8.0,1.8,0.2,0.0
208,1.95440701,0.34145348,-3.58252382,0.0,8.0,1.8,0.5,0.0
209,2.91738513,0.35094273,-3.73037569,0.0,8.0,1.8,0.8,0.0
210,3.44131538,0.31751163,-3.70088927,0.0,8.0,1.8,1.1,0.0
211,0.12485576,0.28007214,-4.95182745,0.0,8.0,1.9,0.0,0.0
212,0.22483122,1.10246215,-5.18655542,0.0,8.0,1.9,0.0,0.2
213,0.34746026,2.4269387,-5.72742015,0.0,8.0,1.9,0.0,0.5
214,0.39959888,3.64513632,-6.16682324,0.0,8.0,1.9,0.0,0.8
215,0.41735087,4.7626379,-6.75473354,0.0,8.0,1.9,0.0,1.1
216,0.90966978,0.40351595,-4.97716007,0.0,8.0,1.9,0.2,0.0
217,2.19736278,0.49283912,-5.17773107,0.0,8.0,1.9,0.5,0.0
218,3.40605579,0.51785418,-5.42078197,0.0,8.0,1.9,0.8,0.0
219,4.36522108,0.5447862,-5.66485837,0.0,8.0,1.9,1.1,0.0
220,0.19245838,0.44268389,-7.08013354,0.0,8.0,2.0,0.0,0.0
221,0.29652533,1.31192504,-7.31479559,0.0,8.0,2.0,0.0,0.2
222,0.44238433,2.70290448,-7.94213894,0.0,8.0,2.0,0.0,0.5
223,0.52807613,4.02032551,-8.48038439,0.0,8.0,2.0,0.0,0.8
224,0.5538989,5.25409167,-9.07333997,0.0,8.0,2.0,0.0,1.1
225,1.03550608,0.56992478,-7.05949199,0.0,8.0,2.0,0.2,0.0
226,2.40382319,0.67044247,-7.28385227,0.0,8.0,2.0,0.5,0.0
227,3.76014822,0.72533957,-7.57366511,0.0,8.0,2.0,0.8,0.0
228,4.92818193,0.77413073,-7.86143017,0.0,8.0,2.0,1.1,0.0
229,0.3016714,0.62932215,-9.35800668,0.0,8.0,2.1,0.0,0.0
230,0.40233027,1.54982326,-9.60177971,0.0,8.0,2.1,0.0,0.2
231,0.55197133,2.99625967,-10.28059348,0.0,8.0,2.1,0.0,0.5
232,0.65575833,4.36594713,-10.84968208,0.0,8.0,2.1,0.0,0.8
233,0.69753237,5.69366923,-11.48392118,0.0,8.0,2.1,0.0,1.1
234,1.15793526,0.77020083,-9.32875129,0.0,8.0,2.1,0.2,0.0
235,2.6078653,0.88505555,-9.58676723,0.0,8.0,2.1,0.5,0.0
236,4.04570636,0.95665254,-9.90045769,0.0,8.0,2.1,0.8,0.0
237,5.31272207,1.0289545,-10.22620088,0.0,8.0,2.1,1.1,0.0
238,0.4148782,0.83354699,-11.65280306,0.0,8.0,2.2,0.0,0.0
239,0.50294688,1.80743973,-11.88540509,0.0,8.0,2.2,0.0,0.2
240,0.65994474,3.30480695,-12.60142632,0.0,8.0,2.2,0.0,0.5
241,0.77663982,4.70627645,-13.22274536,0.0,8.0,2.2,0.0,0.8
242,0.83525065,6.08104216,-13.78446872,0.0,8.0,2.2,0.0,1.1
243,1.29197628,0.98173699,-11.58898222,0.0,8.0,2.2,0.2,0.0
244,2.78709314,1.09959473,-11.84883235,0.0,8.0,2.2,0.5,0.0
245,4.29213265,1.19142929,-12.19248743,0.0,8.0,2.2,0.8,0.0
246,5.65231028,1.27416626,-12.55519547,0.0,8.0,2.2,1.1,0.0
247,-0.01039731,-0.00835189,-0.02212639,0.0,12.0,0.0,0.0,0.0
248,-0.01111236,-0.00827515,-0.01938326,0.0,12.0,1.4,0.0,0.0
249,-0.01119217,-0.00841643,-0.01876749,0.0,12.0,1.4,0.0,0.2
250,-0.01111335,-0.00872454,-0.02050572,0.0,12.0,1.4,0.0,0.5
251,-0.01096552,-0.00804953,-0.02186459,0.0,12.0,1.4,0.0,0.8
252,-0.01168111,-0.00849137,-0.01888628,0.0,12.0,1.4,0.0,1.1
253,-0.01260315,-0.00956697,-0.01768648,0.0,12.0,1.4,0.2,0.0
254,-0.01168311,-0.01122705,-0.0190769,0.0,12.0,1.4,0.5,0.0
255,-0.01235811,-0.01120413,-0.01672595,0.0,12.0,1.4,0.8,0.0
256,-0.01550271,-0.01172579,-0.01569711,0.0,12.0,1.4,1.1,0.0
257,-0.01169483,-0.01059054,-0.10495615,0.0,12.0,1.5,0.0,0.0
258,-0.0138079,0.02967598,-0.09681642,0.0,12.0,1.5,0.0,0.2
259,-0.01564671,0.02955415,-0.09235879,0.0,12.0,1.5,0.0,0.5
260,-0.01460557,0.02305871,-0.08367045,0.0,12.0,1.5,0.0,0.8
261,-0.01406418,0.01746585,-0.07091874,0.0,12.0,1.5,0.0,1.1
262,0.02646081,-0.01286142,-0.08863391,0.0,12.0,1.5,0.2,0.0
263,0.02358132,-0.01224278,-0.08064792,0.0,12.0,1.5,0.5,0.0
264,0.01950641,-0.01309477,-0.07864346,0.0,12.0,1.5,0.8,0.0
265,0.01259622,-0.01418362,-0.07187647,0.0,12.0,1.5,1.1,0.0
266,-0.00017419,0.00258643,-0.94790163,0.0,12.0,1.6,0.0,0.0
267,0.03555376,0.57710757,-0.93905899,0.0,12.0,1.6,0.0,0.2
268,-0.021442,0.64635604,-0.92181515,0.0,12.0,1.6,0.0,0.5
269,-0.03840097,0.64554828,-0.91149539,0.0,12.0,1.6,0.0,0.8
270,-0.04705145,0.64380192,-0.89441594,0.0,12.0,1.6,0.0,1.1
271,0.56629073,0.04860747,-0.92515213,0.0,12.0,1.6,0.2,0.0
272,0.70224321,-0.00176837,-0.93486229,0.0,12.0,1.6,0.5,0.0
273,0.71390215,-0.03382178,-0.95735306,0.0,12.0,1.6,0.8,0.0
274,0.70324448,-0.03947199,-0.94433632,0.0,12.0,1.6,1.1,0.0
275,0.03518312,0.05090186,-2.4514616,0.0,12.0,1.7,0.0,0.0
276,0.11464957,0.87365808,-2.48985829,0.0,12.0,1.7,0.0,0.2
277,0.13577147,1.86821349,-2.49200392,0.0,12.0,1.7,0.0,0.5
278,0.069565,2.0058506,-2.42278659,0.0,12.0,1.7,0.0,0.8
279,0.01330597,2.02109014,-2.40006135,0.0,12.0,1.7,0.0,1.1
280,0.83388508,0.15197941,-2.4851005,0.0,12.0,1.7,0.2,0.0
281,1.8803541,0.18918826,-2.57096719,0.0,12.0,1.7,0.5,0.0
282,2.20318169,0.11878083,-2.60193871,0.0,12.0,1.7,0.8,0.0
283,2.28640856,0.05924701,-2.65744058,0.0,12.0,1.7,1.1,0.0
284,0.09498897,0.1336549,-4.3573538,0.0,12.0,1.8,0.0,0.0
285,0.19205406,1.06135326,-4.44075203,0.0,12.0,1.8,0.0,0.2
286,0.27151085,2.4444735,-4.64805398,0.0,12.0,1.8,0.0,0.5
287,0.2856239,3.53325973,-4.70246406,0.0,12.0,1.8,0.0,0.8
288,0.26844763,4.32610715,-4.76627677,0.0,12.0,1.8,0.0,1.1
289,0.99433679,0.26954644,-4.37141157,0.0,12.0,1.8,0.2,0.0
290,2.41942667,0.3507259,-4.56098374,0.0,12.0,1.8,0.5,0.0
291,3.57402395,0.36060283,-4.78104859,0.0,12.0,1.8,0.8,0.0
292,4.41005958,0.37025468,-5.02188798,0.0,12.0,1.8,1.1,0.0
293,0.16681083,0.27669563,-6.82513651,0.0,12.0,1.9,0.0,0.0
294,0.27406199,1.25822886,-6.93045434,0.0,12.0,1.9,0.0,0.2
295,0.39501557,2.80607528,-7.32032265,0.0,12.0,1.9,0.0,0.5
296,0.4403573,4.25399259,-7.68401269,0.0,12.0,1.9,0.0,0.8
297,0.43668804,5.55322862,-8.18948469,0.0,12.0,1.9,0.0,1.1
298,1.14238711,0.42040452,-6.82611464,0.0,12.0,1.9,0.2,0.0
299,2.7800593,0.51361312,-7.07549957,0.0,12.0,1.9,0.5,0.0
300,4.27398093,0.57441943,-7.35492699,0.0,12.0,1.9,0.8,0.0
301,5.50611383,0.61880987,-7.75848693,0.0,12.0,1.9,1.1,0.0
302,0.25925437,0.43556155,-9.46780604,0.0,12.0,2.0,0.0,0.0
303,0.36690101,1.47092897,-9.59758959,0.0,12.0,2.0,0.0,0.2
304,0.50530717,3.07721424,-10.02661184,0.0,12.0,2.0,0.0,0.5
305,0.56549869,4.64478412,-10.44414019,0.0,12.0,2.0,0.0,0.8
306,0.58029547,6.0503683,-10.9408639,0.0,12.0,2.0,0.0,1.1
307,1.27091625,0.57173933,-9.42415866,0.0,12.0,2.0,0.2,0.0
308,3.0092694,0.68449268,-9.69347559,0.0,12.0,2.0,0.5,0.0
309,4.70070954,0.75205308,-10.06856959,0.0,12.0,2.0,0.8,0.0
310,6.17024297,0.81634326,-10.49111426,0.0,12.0,2.0,1.1,0.0
311,0.39667845,0.6334757,-12.28925796,0.0,12.0,2.1,0.0,0.0
312,0.49503085,1.73709395,-12.38785949,0.0,12.0,2.1,0.0,0.2
313,0.64370388,3.3712501,-12.77742895,0.0,12.0,2.1,0.0,0.5
314,0.7133904,4.98769275,-13.2246148,0.0,12.0,2.1,0.0,0.8
315,0.7298808,6.44883195,-13.7179298,0.0,12.0,2.1,0.0,1.1
316,1.46135115,0.77547379,-12.20716499,0.0,12.0,2.1,0.2,0.0
317,3.25139037,0.88563242,-12.51882331,0.0,12.0,2.1,0.5,0.0
318,5.02278594,0.95383788,-12.89863869,0.0,12.0,2.1,0.8,0.0
319,6.57483259,1.02793398,-13.32118573,0.0,12.0,2.1,1.1,0.0
320,0.56289182,0.84690991,-15.1569764,0.0,12.0,2.2,0.0,0.0
321,0.63885973,1.99985784,-15.23955749,0.0,12.0,2.2,0.0,0.2
322,0.795658,3.67282628,-15.58558046,0.0,12.0,2.2,0.0,0.5
323,0.87505565,5.34167879,-16.04735133,0.0,12.0,2.2,0.0,0.8
324,0.88928961,6.84102704,-16.51620358,0.0,12.0,2.2,0.0,1.1
325,1.6496329,1.00284341,-15.08215465,0.0,12.0,2.2,0.2,0.0
326,3.50188626,1.10768449,-15.39052099,0.0,12.0,2.2,0.5,0.0
327,5.35873606,1.17351416,-15.82214704,0.0,12.0,2.2,0.8,0.0
328,7.04260227,1.25217643,-16.26171709,0.0,12.0,2.2,1.1,0.0
329,-0.00530337,-0.0076004,-0.03252119,0.0,16.0,0.0,0.0,0.0
330,-0.00539228,-0.00749537,-0.03071023,0.0,16.0,1.4,0.0,0.0
331,-0.00503734,-0.00733147,-0.02705522,0.0,16.0,1.4,0.0,0.2
332,-0.0043755,-0.00907534,-0.03116401,0.0,16.0,1.4,0.0,0.5
333,-0.00458349,-0.00910067,-0.03077809,0.0,16.0,1.4,0.0,0.8
334,-0.00404422,-0.00931489,-0.02784349,0.0,16.0,1.4,0.0,1.1
335,-0.00552056,-0.00856141,-0.02765585,0.0,16.0,1.4,0.2,0.0
