,fx,fy,fz,x,y,z,x_shear,y_shear
50,0.51752823,1.86483484,-2.85362132,0.0,0.0,1.7,0.0,0.8
51,0.62767501,2.45141648,-3.22368703,0.0,0.0,1.7,0.0,1.1
52,0.61498229,0.31539952,-2.26616574,0.0,0.0,1.7,0.2,0.0
53,1.22469884,0.44217383,-2.45936344,0.0,0.0,1.7,0.5,0.0
54,1.77769401,0.56888556,-2.68530595,0.0,0.0,1.7,0.8,0.0
55,2.30764591,0.68726646,-2.94340493,0.0,0.0,1.7,1.1,0.0
56,0.26721631,0.29322063,-2.7911597,0.0,0.0,1.8,0.0,0.0
57,0.35802092,0.76878772,-2.94762092,0.0,0.0,1.8,0.0,0.2
58,0.49533725,1.44250574,-3.25213191,0.0,0.0,1.8,0.0,0.5
59,0.63232123,2.09135898,-3.58667775,0.0,0.0,1.8,0.0,0.8
60,0.76600031,2.76631176,-3.99089712,0.0,0.0,1.8,0.0,1.1
61,0.70694413,0.41588564,-2.92405498,0.0,0.0,1.8,0.2,0.0
62,1.36069732,0.55974124,-3.1468808,0.0,0.0,1.8,0.5,0.0
63,1.98166816,0.7157552,-3.38734632,0.0,0.0,1.8,0.8,0.0
64,2.58880048,0.86043192,-3.66327251,0.0,0.0,1.8,1.1,0.0
65,0.34146406,0.38528486,-3.47413697,0.0,0.0,1.9,0.0,0.0
66,0.43654144,0.88734495,-3.64448145,0.0,0.0,1.9,0.0,0.2
67,0.5917328,1.60507758,-3.98939228,0.0,0.0,1.9,0.0,0.5
68,0.74601867,2.29769637,-4.3381124,0.0,0.0,1.9,0.0,0.8
69,0.90371283,3.03213328,-4.70684322,0.0,0.0,1.9,0.0,1.1
70,0.79048453,0.51419721,-3.56698846,0.0,0.0,1.9,0.2,0.0
71,1.48230313,0.6820501,-3.80360909,0.0,0.0,1.9,0.5,0.0
72,2.14592773,0.84831442,-4.04503719,0.0,0.0,1.9,0.8,0.0
73,2.79067874,1.01570632,-4.31392752,0.0,0.0,1.9,1.1,0.0
74,0.40677417,0.47563026,-4.10681002,0.0,0.0,2.0,0.0,0.0
75,0.50309281,0.99996978,-4.27046908,0.0,0.0,2.0,0.0,0.2
76,0.67435008,1.75142242,-4.62312016,0.0,0.0,2.0,0.0,0.5
77,0.84631421,2.48406105,-5.0296602,0.0,0.0,2.0,0.0,0.8
78,1.03363627,3.28555549,-5.53561208,0.0,0.0,2.0,0.0,1.1
79,0.8843973,0.62066142,-4.25513771,0.0,0.0,2.0,0.2,0.0
80,1.60802656,0.80573821,-4.50078002,0.0,0.0,2.0,0.5,0.0
81,2.31420216,0.99114534,-4.77316919,0.0,0.0,2.0,0.8,0.0
82,3.00797625,1.17431372,-5.07109963,0.0,0.0,2.0,1.1,0.0
83,0.01370072,0.0011416,0.02581514,0.0,4.0,0.0,0.0,0.0
84,0.04027842,0.02529708,-0.51183548,0.0,4.0,1.2,0.0,0.0
85,0.07568169,0.4146484,-0.57472598,0.0,4.0,1.2,0.0,0.2
86,0.06043461,0.57087562,-0.65828122,0.0,4.0,1.2,0.0,0.5
87,0.0408295,0.63073485,-0.72875392,0.0,4.0,1.2,0.0,0.8
88,0.03633822,0.69402734,-0.8046172,0.0,4.0,1.2,0.0,1.1
89,0.44337364,0.07129843,-0.59236147,0.0,4.0,1.2,0.2,0.0
90,0.62229087,0.05463736,-0.67679926,0.0,4.0,1.2,0.5,0.0
91,0.67100973,0.03474182,-0.73878436,0.0,4.0,1.2,0.8,0.0
92,0.74284893,0.0297407,-0.80515964,0.0,4.0,1.2,1.1,0.0
93,0.08161295,0.08124482,-1.28419784,0.0,4.0,1.3,0.0,0.0
94,0.14470261,0.63087441,-1.41015912,0.0,4.0,1.3,0.0,0.2
95,0.21955795,1.27723832,-1.62913062,0.0,4.0,1.3,0.0,0.5
96,0.23907704,1.72537661,-1.85774147,0.0,4.0,1.3,0.0,0.8
97,0.23453459,2.01342978,-2.24574743,0.0,4.0,1.3,0.0,1.1
98,0.6235417,0.18545607,-1.42618443,0.0,4.0,1.3,0.2,0.0
99,1.28971062,0.25841226,-1.60294764,0.0,4.0,1.3,0.5,0.0
100,1.69460707,0.27890397,-1.77990974,0.0,4.0,1.3,0.8,0.0
101,1.77813617,0.23551942,-1.88862358,0.0,4.0,1.3,1.1,0.0
102,0.14948414,0.17216597,-2.36574658,0.0,4.0,1.4,0.0,0.0
103,0.23871261,0.81520999,-2.53523397,0.0,4.0,1.4,0.0,0.2
104,0.36521237,1.68021092,-2.85914544,0.0,4.0,1.4,0.0,0.5
105,0.47088425,2.44863929,-3.25145662,0.0,4.0,1.4,0.0,0.8
106,0.55919421,3.13801476,-3.81631268,0.0,4.0,1.4,0.0,1.1
107,0.75510701,0.31097652,-2.48904358,0.0,4.0,1.4,0.2,0.0
108,1.60934081,0.45303669,-2.70627592,0.0,4.0,1.4,0.5,0.0
109,2.33960459,0.56305802,-2.95967224,0.0,4.0,1.4,0.8,0.0
110,2.93857896,0.61304525,-3.23754104,0.0,4.0,1.4,1.1,0.0
111,0.22570996,0.29589089,-3.60288678,0.0,4.0,1.5,0.0,0.0
112,0.32649119,1.00797856,-3.81124107,0.0,4.0,1.5,0.0,0.2
113,0.49565545,1.98777496,-4.20922541,0.0,4.0,1.5,0.0,0.5
114,0.64189394,2.90060683,-4.63622797,0.0,4.0,1.5,0.0,0.8
115,0.74219087,3.66845708,-4.95943907,0.0,4.0,1.5,0.0,1.1
116,0.88562874,0.46428828,-3.745309,0.0,4.0,1.5,0.2,0.0
117,1.85650437,0.64682056,-3.993941,0.0,4.0,1.5,0.5,0.0
118,2.7363521,0.79998358,-4.27184292,0.0,4.0,1.5,0.8,0.0
119,3.54131861,0.92158358,-4.57870184,0.0,4.0,1.5,1.1,0.0
120,0.29240682,0.39814138,-4.62542789,0.0,4.0,1.6,0.0,0.0
121,0.39955876,1.1510135,-4.82072052,0.0,4.0,1.6,0.0,0.2
122,0.58003407,2.17339688,-5.1641856,0.0,4.0,1.6,0.0,0.5
123,0.74912293,3.16024476,-5.60927572,0.0,4.0,1.6,0.0,0.8
124,0.90832317,4.07639248,-6.21971592,0.0,4.0,1.6,0.0,1.1
125,0.97435205,0.59534602,-4.73839912,0.0,4.0,1.6,0.2,0.0
126,1.99881186,0.7841137,-4.93602624,0.0,4.0,1.6,0.5,0.0
127,2.94373786,0.96161986,-5.17618064,0.0,4.0,1.6,0.8,0.0
128,3.83013333,1.10357456,-5.50992122,0.0,4.0,1.6,1.1,0.0
129,0.38248877,0.54339947,-5.90688084,0.0,4.0,1.7,0.0,0.0
130,0.5027612,1.3275335,-6.11367001,0.0,4.0,1.7,0.0,0.2
131,0.70389467,2.44168029,-6.61246587,0.0,4.0,1.7,0.0,0.5
132,0.91754584,3.50933331,-7.16564456,0.0,4.0,1.7,0.0,0.8
133,1.10794895,4.53324753,-7.82236234,0.0,4.0,1.7,0.0,1.1
134,1.09945344,0.7578653,-6.0549849,0.0,4.0,1.7,0.2,0.0
135,2.19109101,0.97824817,-6.34414152,0.0,4.0,1.7,0.5,0.0
136,3.21945686,1.19135098,-6.65414666,0.0,4.0,1.7,0.8,0.0
137,4.21007776,1.38244077,-7.00829752,0.0,4.0,1.7,1.1,0.0
138,0.50089061,0.72142947,-7.37930451,0.0,4.0,1.8,0.0,0.0
139,0.6323444,1.5547299,-7.60362482,0.0,4.0,1.8,0.0,0.2
140,0.84813979,2.73275309,-8.16617464,0.0,4.0,1.8,0.0,0.5
141,1.07715571,3.8575192,-8.75239088,0.0,4.0,1.8,0.0,0.8
142,1.29217646,4.95337827,-9.45037651,0.0,4.0,1.8,0.0,1.1
143,1.22945852,0.96178112,-7.56439752,0.0,4.0,1.8,0.2,0.0
144,2.38267735,1.20817629,-7.87493336,0.0,4.0,1.8,0.5,0.0
145,3.46734065,1.44442897,-8.17769002,0.0,4.0,1.8,0.8,0.0
146,4.55055094,1.67159185,-8.54900216,0.0,4.0,1.8,1.1,0.0
147,0.6203236,0.92207747,-8.91602696,0.0,4.0,1.9,0.0,0.0
148,0.7598987,1.79013257,-9.14781812,0.0,4.0,1.9,0.0,0.2
149,0.98884685,3.0173375,-9.73784783,0.0,4.0,1.9,0.0,0.5
150,1.23366123,4.19330061,-10.36066695,0.0,4.0,1.9,0.0,0.8
151,1.46869639,5.36745243,-11.10078305,0.0,4.0,1.9,0.0,1.1
152,1.38216159,1.18961871,-9.10578152,0.0,4.0,1.9,0.2,0.0
153,2.57414651,1.44351298,-9.43941092,0.0,4.0,1.9,0.5,0.0
154,3.71992621,1.70332974,-9.75931225,0.0,4.0,1.9,0.8,0.0
155,4.86491846,1.95365788,-10.18596051,0.0,4.0,1.9,1.1,0.0
156,0.75042722,1.13227458,-10.40692032,0.0,4.0,2.0,0.0,0.0
157,0.8951302,2.03191692,-10.62870868,0.0,4.0,2.0,0.0,0.2
158,1.13262111,3.29978141,-11.27617548,0.0,4.0,2.0,0.0,0.5
159,1.39655449,4.53751458,-11.94237516,0.0,4.0,2.0,0.0,0.8
160,1.65554517,5.75928422,-12.70827859,0.0,4.0,2.0,0.0,1.1
161,1.53383402,1.41430576,-10.59959936,0.0,4.0,2.0,0.2,0.0
162,2.76771899,1.68225467,-10.94379792,0.0,4.0,2.0,0.5,0.0
163,3.96214023,1.95934546,-11.27669384,0.0,4.0,2.0,0.8,0.0
164,5.10824878,2.22241925,-11.57533088,0.0,4.0,2.0,1.1,0.0
165,0.01523605,0.00922692,0.0361017,0.0,8.0,0.0,0.0,0.0
166,0.06393441,0.06546211,-1.32394132,0.0,8.0,1.2,0.0,0.0
167,0.15757176,0.74673696,-1.46603144,0.0,8.0,1.2,0.0,0.2
168,0.23048215,1.4293379,-1.63534317,0.0,8.0,1.2,0.0,0.5
169,0.15845386,1.52203052,-1.74158023,0.0,8.0,1.2,0.0,0.8
170,0.10847253,1.65099224,-1.82801528,0.0,8.0,1.2,0.0,1.1
171,0.73327642,0.17184467,-1.47103225,0.0,8.0,1.2,0.2,0.0
172,1.42921501,0.23625332,-1.597932,0.0,8.0,1.2,0.5,0.0
173,1.60118584,0.18029486,-1.69654182,0.0,8.0,1.2,0.8,0.0
174,1.68111574,0.13208357,-1.76291125,0.0,8.0,1.2,1.1,0.0
175,0.13183325,0.17653281,-2.89539809,0.0,8.0,1.3,0.0,0.0
176,0.2616126,1.026739,-3.14779197,0.0,8.0,1.3,0.0,0.2
177,0.41077284,2.1160425,-3.51901352,0.0,8.0,1.3,0.0,0.5
178,0.51139041,3.06604185,-3.93571789,0.0,8.0,1.3,0.0,0.8
179,0.58021431,3.97235537,-4.48188869,0.0,8.0,1.3,0.0,1.1
180,0.96242764,0.35243792,-3.09798837,0.0,8.0,1.3,0.2,0.0
181,2.03479282,0.49613217,-3.28742652,0.0,8.0,1.3,0.5,0.0
182,2.90549085,0.57774229,-3.48603752,0.0,8.0,1.3,0.8,0.0
183,3.51437879,0.59621362,-3.69942722,0.0,8.0,1.3,1.1,0.0
184,0.20725159,0.31908496,-4.67594762,0.0,8.0,1.4,0.0,0.0
185,0.35639398,1.2564514,-4.85650039,0.0,8.0,1.4,0.0,0.2
186,0.53150827,2.4714964,-5.07265878,0.0,8.0,1.4,0.0,0.5
187,0.66435126,3.59577101,-5.53248405,0.0,8.0,1.4,0.0,0.8
188,0.77127978,4.7018194,-6.20626159,0.0,8.0,1.4,0.0,1.1
189,1.09722911,0.52269632,-4.70349533,0.0,8.0,1.4,0.2,0.0
190,2.33858983,0.68878154,-4.74687489,0.0,8.0,1.4,0.5,0.0
191,3.39913228,0.78836792,-4.93845444,0.0,8.0,1.4,0.8,0.0
192,4.33570603,0.85726992,-5.17548884,0.0,8.0,1.4,1.1,0.0
193,0.28441338,0.47995358,-6.36899387,0.0,8.0,1.5,0.0,0.0
194,0.45612087,1.48894938,-6.71229955,0.0,8.0,1.5,0.0,0.2
195,0.67750888,2.86959754,-7.29953478,0.0,8.0,1.5,0.0,0.5
196,0.8686802,4.183301,-7.87023512,0.0,8.0,1.5,0.0,0.8
197,0.99460461,5.41616448,-8.60325325,0.0,8.0,1.5,0.0,1.1
198,1.23594768,0.70859658,-6.47587663,0.0,8.0,1.5,0.2,0.0
199,2.61957063,0.93285774,-6.76687179,0.0,8.0,1.5,0.5,0.0
200,3.89201293,1.09013918,-7.07085877,0.0,8.0,1.5,0.8,0.0
201,5.06036255,1.20921355,-7.42597902,0.0,8.0,1.5,1.1,0.0
202,0.40860875,0.70833407,-8.61247956,0.0,8.0,1.6,0.0,0.0
203,0.59603663,1.78190824,-8.97799021,0.0,8.0,1.6,0.0,0.2
204,0.83513529,3.2546398,-9.65267927,0.0,8.0,1.6,0.0,0.5
205,1.05767501,4.67459272,-10.28458584,0.0,8.0,1.6,0.0,0.8
206,1.21900496,6.03788435,-11.05449844,0.0,8.0,1.6,0.0,1.1
207,1.39760437,0.96382938,-8.73284337,0.0,8.0,1.6,0.2,0.0
208,2.88105693,1.20541097,-9.03303542,0.0,8.0,1.6,0.5,0.0
209,4.28327217,1.4043997,-9.36602859,0.0,8.0,1.6,0.8,0.0
210,5.61854593,1.57629642,-9.78769312,0.0,8.0,1.6,1.1,0.0
211,0.55266096,0.96113278,-10.94462966,0.0,8.0,1.7,0.0,0.0
212,0.73687469,2.09956259,-11.33381727,0.0,8.0,1.7,0.0,0.2
213,0.99625755,3.64381666,-12.05066644,0.0,8.0,1.7,0.0,0.5
214,1.24111989,5.1445922,-12.75574996,0.0,8.0,1.7,0.0,0.8
215,1.42517126,6.51880376,-13.47732813,0.0,8.0,1.7,0.0,1.1
216,1.56965856,1.25373816,-11.09357674,0.0,8.0,1.7,0.2,0.0
217,3.13531442,1.50586506,-11.45016662,0.0,8.0,1.7,0.5,0.0
218,4.62603378,1.73650642,-11.84447712,0.0,8.0,1.7,0.8,0.0
219,5.98691641,1.94501342,-12.13016073,0.0,8.0,1.7,1.1,0.0
220,0.70914976,1.2417506,-13.3465103,0.0,8.0,1.8,0.0,0.0
221,0.89440325,2.43540719,-13.73868041,0.0,8.0,1.8,0.0,0.2
222,1.16073921,4.0401722,-14.48818611,0.0,8.0,1.8,0.0,0.5
223,1.42781853,5.58386532,-15.16898515,0.0,8.0,1.8,0.0,0.8
224,1.63401254,7.05695404,-15.90625858,0.0,8.0,1.8,0.0,1.1
225,1.76290364,1.56107425,-13.5303233,0.0,8.0,1.8,0.2,0.0
226,3.38468711,1.82605902,-13.75785338,0.0,8.0,1.8,0.5,0.0
227,4.93260377,2.07837467,-14.207035,0.0,8.0,1.8,0.8,0.0
228,6.3811332,2.30919549,-14.54992506,0.0,8.0,1.8,1.1,0.0
229,0.88327157,1.52562328,-15.72785538,0.0,8.0,1.9,0.0,0.0
230,1.06266513,2.76024169,-16.12131664,0.0,8.0,1.9,0.0,0.2
231,1.34446118,4.40644478,-16.78574977,0.0,8.0,1.9,0.0,0.5
232,1.61313796,5.99892362,-17.5421975,0.0,8.0,1.9,0.0,0.8
233,1.83994122,7.53323122,-18.32668002,0.0,8.0,1.9,0.0,1.1
234,1.95745225,1.89063067,-15.86021022,0.0,8.0,1.9,0.2,0.0
235,3.62432569,2.16007207,-16.15431282,0.0,8.0,1.9,0.5,0.0
236,5.20331466,2.42305414,-16.47679575,0.0,8.0,1.9,0.8,0.0
237,6.76724121,2.67634765,-17.0444239,0.0,8.0,1.9,1.1,0.0
238,1.054019,1.82815826,-17.97734501,0.0,8.0,2.0,0.0,0.0
239,1.24154466,3.10466912,-18.36406332,0.0,8.0,2.0,0.0,0.2
240,1.51922171,4.79284617,-19.04942619,0.0,8.0,2.0,0.0,0.5
241,1.79488975,6.43059842,-19.84243042,0.0,8.0,2.0,0.0,0.8
242,2.03000739,8.00369366,-20.66680499,0.0,8.0,2.0,0.0,1.1
243,2.15647693,2.20968324,-18.18104307,0.0,8.0,2.0,0.2,0.0
244,3.86319669,2.48351814,-18.4206072,0.0,8.0,2.0,0.5,0.0
245,5.50561428,2.74315866,-18.92960657,0.0,8.0,2.0,0.8,0.0
246,7.10381791,3.01920152,-19.38922428,0.0,8.0,2.0,1.1,0.0
247,0.03026818,0.00899996,0.04762948,0.0,12.0,0.0,0.0,0.0
248,0.08767338,0.09899993,-2.483737,0.0,12.0,1.2,0.0,0.0
249,0.19633119,0.98882089,-2.58692897,0.0,12.0,1.2,0.0,0.2
250,0.29247391,1.96269682,-2.68599249,0.0,12.0,1.2,0.0,0.5
251,0.2604553,2.46054144,-2.78406393,0.0,12.0,1.2,0.0,0.8
252,0.14668906,2.5056483,-2.90090684,0.0,12.0,1.2,0.0,1.1
253,1.00883277,0.24504473,-2.65097653,0.0,12.0,1.2,0.2,0.0
254,2.04146421,0.33275975,-2.73552456,0.0,12.0,1.2,0.5,0.0
255,2.54798815,0.30117387,-2.79187448,0.0,12.0,1.2,0.8,0.0
256,2.54205449,0.18864201,-2.82244703,0.0,12.0,1.2,1.1,0.0
257,0.14281563,0.22704592,-4.49084669,0.0,12.0,1.3,0.0,0.0
258,0.28006589,1.23649826,-4.53483489,0.0,12.0,1.3,0.0,0.2
259,0.44756284,2.58747407,-4.78619369,0.0,12.0,1.3,0.0,0.5
260,0.51443022,3.68804468,-4.94770604,0.0,12.0,1.3,0.0,0.8
261,0.51976901,4.72374912,-5.5350672,0.0,12.0,1.3,0.0,1.1
262,1.20073123,0.41918614,-4.54556149,0.0,12.0,1.3,0.2,0.0
263,2.58336378,0.55116711,-4.6757825,0.0,12.0,1.3,0.5,0.0
264,3.6190274,0.59969653,-4.74439556,0.0,12.0,1.3,0.8,0.0
265,4.35971609,0.60132207,-4.90214212,0.0,12.0,1.3,1.1,0.0
266,0.21875529,0.40647058,-7.00377196,0.0,12.0,1.4,0.0,0.0
267,0.36985745,1.50967428,-7.21588335,0.0,12.0,1.4,0.0,0.2
268,0.58188395,3.05949024,-7.66054648,0.0,12.0,1.4,0.0,0.5
269,0.70465757,4.52299137,-8.08902726,0.0,12.0,1.4,0.0,0.8
270,0.76380486,5.86958105,-8.80088892,0.0,12.0,1.4,0.0,1.1
271,1.37975416,0.6143696,-7.10181309,0.0,12.0,1.4,0.2,0.0
272,3.01654074,0.79009773,-7.3564309,0.0,12.0,1.4,0.5,0.0
273,4.43185748,0.90397982,-7.59340632,0.0,12.0,1.4,0.8,0.0
274,5.67984551,0.97725354,-7.85034139,0.0,12.0,1.4,1.1,0.0
275,0.34072809,0.63672244,-9.86102962,0.0,12.0,1.5,0.0,0.0
276,0.49520701,1.80600209,-10.05771329,0.0,12.0,1.5,0.0,0.2
277,0.71699306,3.46311901,-10.55439317,0.0,12.0,1.5,0.0,0.5
278,0.86780164,5.05344326,-11.02530174,0.0,12.0,1.5,0.0,0.8
279,0.95114045,6.50622298,-11.72065776,0.0,12.0,1.5,0.0,1.1
280,1.54338342,0.84615304,-9.89623348,0.0,12.0,1.5,0.2,0.0
281,3.31560652,1.03677416,-10.15322467,0.0,12.0,1.5,0.5,0.0
282,4.94247421,1.18217632,-10.49431414,0.0,12.0,1.5,0.8,0.0
283,6.38918226,1.30782192,-10.81204753,0.0,12.0,1.5,1.1,0.0
284,0.4883279,0.89352402,-12.85960745,0.0,12.0,1.6,0.0,0.0
285,0.63214127,2.11308718,-13.0620573,0.0,12.0,1.6,0.0,0.2
286,0.86721111,3.83438719,-13.51931147,0.0,12.0,1.6,0.0,0.5
287,1.03734996,5.49918747,-13.98750272,0.0,12.0,1.6,0.0,0.8
288,1.13590729,7.0685451,-14.71459403,0.0,12.0,1.6,0.0,1.1
289,1.72394208,1.11581029,-12.93011487,0.0,12.0,1.6,0.2,0.0
290,3.56799512,1.30481226,-13.22742559,0.0,12.0,1.6,0.5,0.0
291,5.30830586,1.47966029,-13.5804637,0.0,12.0,1.6,0.8,0.0
292,6.93294337,1.62047812,-14.00181147,0.0,12.0,1.6,1.1,0.0
293,0.65458776,1.16208516,-15.88842976,0.0,12.0,1.7,0.0,0.0
294,0.78692676,2.43230844,-16.06693188,0.0,12.0,1.7,0.0,0.2
295,1.02525887,4.20580355,-16.50932042,0.0,12.0,1.7,0.0,0.5
296,1.20831889,5.93486583,-16.99538151,0.0,12.0,1.7,0.0,0.8
297,1.31890554,7.58731088,-17.71428698,0.0,12.0,1.7,0.0,1.1
298,1.91321001,1.41905201,-15.920826,0.0,12.0,1.7,0.2,0.0
299,3.82637806,1.60821714,-16.25720654,0.0,12.0,1.7,0.5,0.0
300,5.65412218,1.7962848,-16.58730778,0.0,12.0,1.7,0.8,0.0
301,7.36065226,1.93652068,-17.05889596,0.0,12.0,1.7,1.1,0.0
302,0.83755937,1.46502438,-19.05111818,0.0,12.0,1.8,0.0,0.0
303,0.95735226,2.7817712,-19.2035715,0.0,12.0,1.8,0.0,0.2
304,1.19657013,4.61106034,-19.6493346,0.0,12.0,1.8,0.0,0.5
305,1.38390477,6.3863011,-20.16202312,0.0,12.0,1.8,0.0,0.8
306,1.51226671,8.11582905,-20.96121347,0.0,12.0,1.8,0.0,1.1
307,2.13217794,1.74059992,-19.11462803,0.0,12.0,1.8,0.2,0.0
308,4.09569321,1.93304088,-19.33013175,0.0,12.0,1.8,0.5,0.0
309,5.98530431,2.10219452,-19.80308712,0.0,12.0,1.8,0.8,0.0
310,7.77270308,2.2625137,-20.3031526,0.0,12.0,1.8,1.1,0.0
311,1.03812551,1.76503659,-22.31396655,0.0,12.0,1.9,0.0,0.0
312,1.15481096,3.11949061,-22.3988118,0.0,12.0,1.9,0.0,0.2
313,1.38126355,4.9977516,-22.86503264,0.0,12.0,1.9,0.0,0.5
314,1.56543219,6.83733237,-23.39311998,0.0,12.0,1.9,0.0,0.8
315,1.70595551,8.61851664,-24.20597591,0.0,12.0,1.9,0.0,1.1
316,2.36004943,2.06906636,-22.34036321,0.0,12.0,1.9,0.2,0.0
317,4.37368957,2.26059537,-22.56438238,0.0,12.0,1.9,0.5,0.0
318,6.30951879,2.43069231,-23.05449148,0.0,12.0,1.9,0.8,0.0
319,8.13682582,2.58542166,-23.55041055,0.0,12.0,1.9,1.1,0.0
320,1.23816197,2.07576515,-25.5200736,0.0,12.0,2.0,0.0,0.0
321,1.34873237,3.45615264,-25.57862656,0.0,12.0,2.0,0.0,0.2
322,1.56118504,5.39770584,-26.07518352,0.0,12.0,2.0,0.0,0.5
323,1.7387251,7.28229582,-26.65383052,0.0,12.0,2.0,0.0,0.8
324,1.88983049,9.1162191,-27.45460062,0.0,12.0,2.0,0.0,1.1
325,2.56201036,2.4096093,-25.56316162,0.0,12.0,2.0,0.2,0.0
326,4.62564931,2.59229379,-25.96218454,0.0,12.0,2.0,0.5,0.0
327,6.6112631,2.76546321,-26.45482566,0.0,12.0,2.0,0.8,0.0
328,8.46574978,2.9231075,-26.87318096,0.0,12.0,2.0,1.1,0.0
329,0.03280747,0.01226492,0.05440068,0.0,16.0,0.0,0.0,0.0
330,0.07798309,0.08896711,-2.92689666,0.0,16.0,1.2,0.0,0.0
331,0.13204843,1.06111455,-2.84845328,0.0,16.0,1.2,0.0,0.2
332,0.16519166,2.0108371,-2.66054072,0.0,16.0,1.2,0.0,0.5
333,0.08279552,2.13137582,-2.64081712,0.0,16.0,1.2,0.0,0.8
334,0.05658159,2.36298172,-2.89255874,0.0,16.0,1.2,0.0,1.1
335,1.09691506,0.21453421,-3.05369326,0.0,16.0,1.2,0.2,0.0
336,2.21354776,0.26283303,-3.0542227,0.0,16.0,1.2,0.5,0.0
337,2.50106662,0.18004526,-2.99649354,0.0,16.0,1.2,0.8,0.0
338,2.5063182,0.08664717,-2.99030212,0.0,16.0,1.2,1.1,0.0
339,0.12646289,0.1828607,-5.1651915,0.0,16.0,1.3,0.0,0.0
